ds,yhat,yhat_lower,yhat_upper
2024-01-01,8266.849083703031,7316.81303716443,9266.497088908984
2024-01-02,8131.652158627949,7239.648312872478,9053.97927313797
2024-01-03,8247.49668836808,7278.455311245928,9147.356357438754
2024-01-04,8294.019967014978,7291.080325311794,9159.439110407986
2024-01-05,9549.128987646123,8663.910318191418,10495.029019635205
2024-01-06,9397.512394852212,8479.005251670995,10331.00847787052
2024-01-07,7710.089106802859,6801.138448173913,8601.315274792947
2024-01-08,8354.755501706852,7385.910752981399,9305.139843004561
2024-01-09,8219.558576634045,7308.511056014818,9195.645115476626
2024-01-10,8335.403106371867,7348.988826629391,9256.604886419009
2024-01-11,8381.926385020148,7513.40942142793,9288.216701976788
2024-01-12,9637.03540565433,8706.82605385843,10555.128390942513
2024-01-13,9485.418812862854,8593.2838272046,10390.293906565283
2024-01-14,7797.995524809198,6750.630838021184,8740.401079455221
2024-01-15,8442.661919713382,7485.232110271709,9398.266360870246
2024-01-16,8307.464994640139,7314.133643425839,9206.412655818438
2024-01-17,8423.309524378787,7471.751229202891,9342.644434365637
2024-01-18,8469.832802375278,7514.100020897901,9368.01362368837
2024-01-19,9724.941822358252,8851.539383076006,10652.843053064145
2024-01-20,9573.325228911894,8686.357007622246,10500.708852396005
2024-01-21,7885.901940204542,6947.730550591458,8784.904753590678
2024-01-22,8530.568334459196,7611.797760544986,9463.042243854907
2024-01-23,8395.371408732652,7478.711426670351,9283.093706806401
2024-01-24,8511.215937820605,7520.8870461343,9434.509159335923
2024-01-25,8557.739215815438,7671.45154530968,9547.002950973825
2024-01-26,9812.848235799229,8892.658150237294,10773.52853387595
2024-01-27,9661.23164235236,8714.146326356782,10627.080576320344
2024-01-28,7973.808353645877,7044.8546953092455,8926.179258048445
2024-01-29,8618.474747898008,7707.416245977303,9580.096605908488
2024-01-30,8483.277822173026,7501.063737394448,9377.711887114667
2024-01-31,8599.12235126095,7664.891015620761,9537.647960217124
2024-02-01,8645.645629257415,7725.908366116257,9620.681226212511
2024-02-02,9900.754649240203,8942.941031970584,10822.330189729639
2024-02-03,9749.138056527087,8806.626462234395,10643.210863121412
2024-02-04,8061.714768561481,7096.8661308462015,9036.398441583033
2024-02-05,8706.381163547763,7797.210407858606,9684.800057662176
2024-02-06,8571.184238558782,7651.011218332709,9502.688796540233
2024-02-07,8687.028768382135,7775.897072716751,9626.137336738799
2024-02-08,8733.552047114581,7791.031161402308,9735.268285300863
2024-02-09,9988.66106783153,9068.922934830349,10964.675764328053
2024-02-10,9837.044475118817,8953.588647073531,10767.70576229359
2024-02-11,8149.621187154778,7277.656154566958,9092.717376351931
2024-02-12,8794.287582142735,7836.395171494036,9694.25885627036
2024-02-13,8659.090657153045,7738.132427837045,9602.014475569267
2024-02-14,8774.935186977224,7835.495882069816,9686.511514750184
2024-02-15,8821.458465710022,7883.233398741215,9834.913473872124
2024-02-16,10076.567486427908,9187.660685190354,11022.406535100077
2024-02-17,9924.950893712456,8993.162764809053,10906.037056164685
2024-02-18,8237.527605748073,7303.248990726635,9139.49497087883
2024-02-19,8882.194000763053,7976.296865962596,9781.008564185662
2024-02-20,8746.997075799341,7790.645995532037,9689.575981607122
2024-02-21,8862.84160564999,7997.462111236121,9837.770909295908
2024-02-22,8909.364884406932,7940.6487550707125,9817.943856412183
2024-02-23,10164.473905149296,9201.97513397563,11022.389351314003
2024-02-24,10012.857312461456,9005.579753758233,10950.287061244828
2024-02-25,8325.434024525772,7354.357100795162,9200.336833550902
2024-02-26,8970.100419539005,8067.215614827309,9942.937521241489
2024-02-27,8834.90349457414,7932.021030149008,9742.945857467681
2024-02-28,8950.748024424665,7976.811662465612,9922.62369469185
2024-02-29,8997.271303183623,8081.705119541665,9908.996984751659
2024-03-01,10252.380323926925,9277.396061579564,11204.032920200993
2024-03-02,10100.763731241519,9196.611276730679,11021.992981362546
2024-03-03,8413.340443300322,7464.73105305561,9381.754869082593
2024-03-04,9058.006838314683,8053.558329863244,10010.664757325854
2024-03-05,8922.809913350373,8044.164365781731,9907.547530922471
2024-03-06,9038.654441191982,8148.060036785724,9951.635617608996
2024-03-07,9085.177717944034,8106.022500193457,10037.318740975268
2024-03-08,10340.286736684657,9396.002880796692,11257.420754409679
2024-03-09,10188.670141990942,9294.400214209722,11163.353782346552
2024-03-10,8501.24685204663,7548.337337980389,9453.925582980275
2024-03-11,9145.91324505529,8230.99860971668,10073.984434408132
2024-03-12,9010.716318083938,8163.6036796997005,9939.393134345564
2024-03-13,9126.560845927092,8166.776457420514,10049.021935064524
2024-03-14,9173.084122679496,8257.408981912742,10092.407150516638
2024-03-15,10428.193141421054,9499.985400437761,11388.399729638402
2024-03-16,10276.576546726508,9262.314702131322,11125.764589819802
2024-03-17,8589.153256778738,7625.607739561962,9562.210304194588
2024-03-18,9233.8196497873,8318.00672823334,10130.685491124459
2024-03-19,9098.622722818218,8157.214519415718,9986.750043857293
2024-03-20,9214.467250662197,8363.86520346143,10079.610096566274
2024-03-21,9260.99052741285,8341.778807372635,10159.163664084213
2024-03-22,10514.906106773351,9560.706780107366,11451.791279539708
2024-03-23,10362.096072699687,9431.43830976858,11311.300905215732
2024-03-24,8673.479343367648,7782.38594481346,9614.477267934031
2024-03-25,9316.952296994528,8345.000390718411,10223.133695879913
2024-03-26,9180.561930642421,8240.033408147767,10057.964771882422
2024-03-27,9295.213019104503,8401.60350545546,10246.302150175474
2024-03-28,9340.54285647731,8436.947055937524,10177.600210802413
