ds,yhat,yhat_lower,yhat_upper
2024-01-01,16220.669534581199,12933.564656180097,19227.45258709498
2024-01-02,16844.33415194192,13984.994241308279,19933.422564987715
2024-01-03,16533.601503720616,13511.081726071896,19617.5222573819
2024-01-04,16770.826626607086,13729.046324196835,19920.62716212501
2024-01-05,17491.00275738352,14500.329089472369,20594.259190444012
2024-01-06,11210.512593385774,8268.331898928696,14246.028129169878
2024-01-07,7213.393131844109,4312.302883016474,10154.909667245849
2024-01-08,16257.170848374639,13304.949912362688,19117.789286555453
2024-01-09,16880.835465758242,13968.972283501638,20061.76596882513
2024-01-10,16570.102817529103,13647.10768837798,19451.797327460754
2024-01-11,16807.32794041973,13658.785111982852,19596.931504917655
2024-01-12,17527.504071204203,14637.162789659369,20639.377232772385
2024-01-13,11247.013907228533,8529.295487959056,14334.932859484368
2024-01-14,7249.894445667413,4068.385883731259,10062.303333930475
2024-01-15,16293.672162196935,13576.222152491833,19656.756255206652
2024-01-16,16917.336779574565,13965.46151154682,19961.01751406897
2024-01-17,16606.604131349606,13580.27400753613,19617.431521236653
2024-01-18,16843.829252491734,14118.75158876026,20141.064278143574
2024-01-19,17564.00538152705,14545.920508749212,20468.801003883313
2024-01-20,11283.515215794909,8239.431911098165,14248.720143321027
2024-01-21,7286.395752484858,4469.698483874747,10364.745678605366
2024-01-22,16330.173467274653,13346.420237714348,19172.160676270552
2024-01-23,16953.838082894847,14105.681060563074,19901.288637476046
2024-01-24,16643.10543292649,13698.8600888465,19699.732178770686
2024-01-25,16880.33055406197,13864.120981263759,19896.321029057846
2024-01-26,17600.50668309642,14371.714116743642,20329.64355390844
2024-01-27,11320.01651736562,8434.877848720082,14206.26477858006
2024-01-28,7322.897054065754,4386.632311154224,10286.37355671682
2024-01-29,16366.674768825687,13557.677316353667,19380.987710292964
2024-01-30,16990.339384466217,14180.330358439189,20073.86218912526
2024-01-31,16679.60673449858,13579.215265778745,19633.150522827604
2024-02-01,16916.831855644356,13984.435288588911,19944.50730293765
2024-02-02,17637.007984665794,14642.235149490994,20538.38205190535
2024-02-03,11356.517818615002,8429.458799094682,14201.851807745476
2024-02-04,7359.398354999932,4541.5839613135395,10225.66867739522
2024-02-05,16403.17606946348,13281.02229120596,19084.120189220794
2024-02-06,17026.840684785893,14161.890605904788,20055.075053329932
2024-02-07,16716.108034502868,13932.915677128543,19675.023284768664
2024-02-08,16953.333155333232,14026.144523624931,19999.919838532867
2024-02-09,17673.509284056374,14562.186362391809,20903.35586190092
